,center,focus,best_FDC,size,depth
423,Lexi Belle,Lexi Belle,1.5595827432557041,14,1
424,T.J. Cummings,Lexi Belle,1.5595827432557041,14,1
425,Andrea Concetti,Andrea Concetti,6.342015478484454,27,1
426,Sonija Kwok,Francis Ng,-1.3834527861158346,6,1
427,Sophia Bella,Voodoo,2.6632210667700313,17,1
428,Andrew Espinoza Long,Andrew Espinoza Long,3.0311005079414737,18,1
429,August Ames,August Ames,1.1917033020842618,13,1
430,Blair Williams,Blair Williams,3.7668593902843583,20,1
431,Louis Mahoney,Louis Mahoney,-1.7513322272872769,5,1
432,Clare O'Kane,Clare O'Kane,4.134738831455801,21,1
433,Erlinda Orozco,Erlinda Orozco,-0.6476939037729498,8,1
434,Kevin Wekker,Iris Hesseling,-1.3834527861158346,6,1
435,Lucien van Geffen,Iris Hesseling,-1.3834527861158346,6,1
436,Theresa Fu,Theresa Fu,0.8238238609128196,12,1
437,Lina Larissa Strahl,Lisa-Marie Koroll,-0.6476939037729498,8,1
438,Lisa-Marie Koroll,Lisa-Marie Koroll,-0.6476939037729498,8,1
439,Louis Held,Lisa-Marie Koroll,-0.6476939037729498,8,1
440,Phil Laude,Lisa-Marie Koroll,-0.6476939037729498,8,2
441,Paul Stanley,Gene Simmons,-1.3834527861158346,6,1
442,Parker Cluff,Devin G. Squire,-1.0155733449443922,7,1
443,Deepa Venkat,Deepa Venkat,-0.6476939037729498,8,1
444,Nizam Zaidi,Nizam Zaidi,2.295341625598589,16,1
445,Joseph May,Joseph May,-1.3834527861158346,6,1
446,Meg White,Jack White,-1.0155733449443922,7,1
447,John Paul Jones,Jimmy Page,-1.0155733449443922,7,1
448,Tony Iommi,Tony Iommi,-0.6476939037729498,8,1
449,George Duke,Frank Zappa,-1.3834527861158346,6,1
450,Chang Chung Wai,Chang Chung Wai,0.08806497856993488,10,1
451,Co Co Chow Ka-Yu,Chang Chung Wai,0.08806497856993488,10,1
452,Antje Schmidt,Antje Schmidt,4.502618272627243,22,1
453,Stephanie Kellner,Stephanie Kellner,2.6632210667700313,17,1
454,Juliette Montel,Juliette Montel,-0.6476939037729498,8,1
455,Alain Moussi,Alain Moussi,0.8238238609128196,12,1
456,Chris Bosh,LeBron James,-1.0155733449443922,7,1
457,Evelina Papoulia,Evelina Papoulia,-1.7513322272872769,5,1
458,Vladimir Ognovenko,Vladimir Ognovenko,0.4559444197413772,11,1
459,Sergei Russkin,Sergei Russkin,0.8238238609128196,12,1
460,Philippe Martz,Fiona Gordon,-4.131832448013683,12,2
461,Ehra Madrigal,Ehra Madrigal,0.8238238609128196,12,1
462,Donald Farmer,Donald Farmer,0.4559444197413772,11,1
463,Royce Henry,Lou Ferrigno Jr.,17.250707268471007,107,3
464,Tom Burne,Troye Sivan,0.4559444197413772,11,1
465,Russ Taff,Russ Taff,1.1917033020842618,13,1
466,Michael English,Craig Roberts,12.59701530873611,142,4
467,Sally Conway,Sally Conway,-1.0155733449443922,7,1
468,James Castrission,Justin Jones,0.4559444197413772,11,2
469,Justin Jones,Justin Jones,0.4559444197413772,11,1
470,Annie Bovaird,Annie Bovaird,1.5595827432557041,14,1
471,Kalpana Pandit,Kalpana Pandit,-2.119211668458719,4,1
472,Ryan Walstrom,Ryan Walstrom,5.238377154970127,24,1
473,Cooper Pell,Ryan Walstrom,5.238377154970127,24,1
474,Jim Annan,Jim Annan,2.6632210667700313,17,1
475,Elliot Moriarty,Gillian Walsh,-1.7513322272872769,5,1
476,Gillian Walsh,Gillian Walsh,-1.7513322272872769,5,1
477,Kenneth Conway,Giovanni Lombardo Radice,1.368043530669218,26,3
478,Missy Dawn,Rob Cobb,0.08806497856993488,10,1
479,Rob Cobb,Rob Cobb,0.08806497856993488,10,1
480,Carlos Pessoa,Carlos Pessoa,-1.3834527861158346,6,1
481,Natalia Lugo,Natalia Lugo,-1.7513322272872769,5,1
482,Mariangelie Vélez,Mariangelie Vélez,0.08806497856993488,10,1
483,Elias Castillo,Joe Estevez,-1.3834527861158346,6,1
484,Svetlana Svetikova,Svetlana Svetikova,0.08806497856993488,10,1
485,Jyonmyon Pe,Jyonmyon Pe,0.08806497856993488,10,1
486,Aria Wallace,Vik Sahay,-0.6476939037729498,8,1
487,Demetrius Joyette,Vik Sahay,-0.6476939037729498,8,1
488,Zaki Fateen Abdel Wahab,Nahed El Sebai,-1.7513322272872769,5,1
489,Veronica D'Agostino,Veronica D'Agostino,-1.0155733449443922,7,1
490,Etta Devine,Gabriel Diani,-1.3834527861158346,6,1
491,Gabriel Diani,Gabriel Diani,-1.3834527861158346,6,1
492,Amarilli Nizza,Amarilli Nizza,1.9274621844271465,15,1
493,Domingo Lemus,Daneri Gudiel,-1.7513322272872769,5,1
494,Sean Grove,Sean Grove,0.4559444197413772,11,1
495,Muriel Dubois,Nanou Garcia,1.5610880487528187,71,4
496,Joshua Tessler,Joshua Tessler,0.4559444197413772,11,1
497,Axelle Charvoz,Jean-Paul Rouve,-1.7513322272872769,5,1
498,Ann Tuts,Filip Peeters,26.57638599155957,232,5
499,Ben Rottiers,Filip Peeters,26.57638599155957,232,5
500,Johny Voners,Axel Daeseleire,-1.051107210693374,27,3
501,Loes van den Heuvel,Axel Daeseleire,-1.051107210693374,27,3
502,Marijn De Valck,Axel Daeseleire,-1.051107210693374,27,3
503,Duke Erikson,Duke Erikson,-0.27981446260150744,9,1
504,Steve Marker,Duke Erikson,-0.27981446260150744,9,1
505,Ajak Shiro,Shahrol Shiro,2.295341625598589,16,1
506,Shahrol Shiro,Shahrol Shiro,2.295341625598589,16,1
507,Jimmy Scanlon,Vinny Vella,-1.3834527861158346,6,1
508,Daniel Dae Kim,Daniel Dae Kim,0.4559444197413772,11,1
509,Jeremy Lin,Daniel Dae Kim,0.4559444197413772,11,2
510,Even Sigstad,Aksel Lund Svindal,-1.0155733449443922,7,1
511,Anouchka Cse,Jicey Carina,1.5595827432557041,14,2
512,Remi Cauvet,Jicey Carina,1.5595827432557041,14,2
513,Jochen Hägele,Jochen Hägele,-1.3834527861158346,6,1
514,Kevin Julio,Kevin Julio,1.1917033020842618,13,1
515,Fernanda Souza,Gianne Albertoni,0.08806497856993488,10,1
516,Gianne Albertoni,Gianne Albertoni,0.08806497856993488,10,1
517,Oldina Cerutti do Monte,Rodrigo Guerra,-1.7513322272872769,5,1
518,Rodrigo Guerra,Rodrigo Guerra,-1.7513322272872769,5,1
519,Leandro Facchini,Milton Gonçalves,19.671381518773345,192,4
520,Melanie Diener,Thomas Hampson,0.08806497856993488,10,1
521,Katharina Peetz,Eva Mei,0.4559444197413772,11,1
522,Conroy Chan,Conroy Chan,4.502618272627243,22,1
523,Dulfi Al-Jabouri,Dulfi Al-Jabouri,-1.0155733449443922,7,1
524,Alessio Praticò,Lunetta Savino,2.1221180519008365,29,3
525,Marta Zmuda,Piotr Adamczyk,-0.6476939037729498,8,1
526,Jens Scheiblich,Robert Eder,-1.3834527861158346,6,1
527,Erkki Hopf,Manfred Bettinger,0.4559444197413772,11,1
528,Krista Miller,Krista Miller,-0.27981446260150744,9,1
529,Ramsey Campbell,Ramsey Campbell,-1.0155733449443922,7,1
530,Zhang Zi-Feng,Zhou Dongyu,-1.7513322272872769,5,1
531,Philippe Lellouche,Christian Vadim,-1.3834527861158346,6,1
532,Vanessa Demouy,Christian Vadim,-1.3834527861158346,6,1
533,Cristie Whiles,Killjoy,-1.2254281964196125,18,2
534,Fred Vogel,Killjoy,-1.2254281964196125,18,2
535,Jerami Cruise,Killjoy,-1.2254281964196125,18,2
536,Anthony Matthews,Brinke Stevens,74.46780540919768,314,4
537,Shelby Vogel,Brinke Stevens,74.46780540919768,314,4
538,JuJu Chan,JuJu Chan,2.6632210667700313,17,1
539,Jin Hiramaki,Jun Shison,-0.27981446260150744,9,1
540,Ryusei Yokohama,Jun Shison,-0.27981446260150744,9,1
541,Vasily Stepanov,Pyotr Fyodorov,-1.3834527861158346,6,1
542,Shankar Ramakrishnan,Kaniha,-0.6476939037729498,8,1
543,Kruthika Jayakumar,Brahmanandam,0.4559444197413772,11,1
544,Breanne TeBoekhorst,Ryan Barrett,-1.0155733449443922,7,1
545,Bob-Manuel Udokwu,Patience Ozokwor,-1.0155733449443922,7,1
546,Chiege Alisigwe,Patience Ozokwor,-1.0155733449443922,7,1
547,Julietta Del Sol,Julietta Del Sol,0.08806497856993488,10,1
548,Juan Luis Buñuel,Juan Luis Buñuel,-1.7513322272872769,5,1
549,Nick Castle,Jamie Lee Curtis,-1.0155733449443922,7,1
550,Roberto Scandiuzzi,Roberto Scandiuzzi,4.502618272627243,22,1
551,John Paul Tremblay,Robb Wells,-0.6476939037729498,8,1
552,Shawn Baichoo,Shawn Baichoo,-2.119211668458719,4,1
553,John Callen,Nicko Vella,1.1917033020842618,13,1
554,Nicko Vella,Nicko Vella,1.1917033020842618,13,1
555,Detlev Eckstein,Detlev Eckstein,3.7668593902843583,20,1
556,Lizzie Boys,Lizzie Boys,4.134738831455801,21,1
557,Lori Triolo,Lori Triolo,4.502618272627243,22,1
558,James Taylor,James Taylor,-1.7513322272872769,5,1
559,Andi Feldmann,Andi Feldmann,0.8238238609128196,12,1
560,Frederikke Thomassen,Nicklas Svale Andersen,-1.0155733449443922,7,1
561,Nicklas Svale Andersen,Nicklas Svale Andersen,-1.0155733449443922,7,1
562,Noémie Lenoir,Stomy Bugsy,0.8238238609128196,12,1
563,Yinoelle Colón,Yinoelle Colón,1.1917033020842618,13,1
564,Gabriele Geri,Sarah Maestri,-0.27981446260150744,9,2
565,Sarah Maestri,Sarah Maestri,-0.27981446260150744,9,1
566,Kristen Cloke,Lacey Chabert,-1.3834527861158346,6,1
567,John Entwistle,Pete Townshend,-0.6476939037729498,8,1
568,Mark Slacke,Mark Slacke,-0.27981446260150744,9,1
569,Isao Takahata,Hayao Miyazaki,0.08806497856993488,10,1
570,Sally Pressman,Sally Pressman,1.9274621844271465,15,1
571,Cristina De Pin,Graziano Salvadori,-0.6476939037729498,8,1
572,Bradley Friend,Bradley Friend,-1.3834527861158346,6,1
573,Kenny Bartram,Travis Pastrana,-1.0155733449443922,7,1
574,Gregg Godfrey,Tommy Passemante,0.08806497856993488,10,1
575,Brendan Wayne,Brendan Wayne,6.342015478484454,27,1
576,Samuel Anthamatten,Aksel Lund Svindal,-2.172937763292349,31,5
577,Suma,Suma,-1.7513322272872769,5,1
578,Guto Parente,Ricardo Pretti,-2.3473821588226738,14,2
579,Ticiana Augusto Lima,Mariana Ximenes,18.33372283087532,114,4
580,Monika Brandl,Manoush,2.609865201348661,48,3
581,Eiko Masuyama,Kiyoshi Kobayashi,-1.3834527861158346,6,1
582,Ingrid Viken,Terje Ranes,0.8238238609128196,12,1
583,Lurine Cato,Sherina White,2.6632210667700313,17,1
584,Sherina White,Sherina White,2.6632210667700313,17,1
585,Brad Cole,Phil Collins,3.0311005079414737,18,1
586,Mick Mars,Nikki Sixx,1.1917033020842618,13,1
587,Vince Neil,Nikki Sixx,1.1917033020842618,13,1
588,Blake Shelton,Blake Shelton,0.8238238609128196,12,1
589,Chad Sexton,Tiffany Limos,-1.0689292103657617,30,3
590,Nick Hexum,Tiffany Limos,-1.0689292103657617,30,3
591,Tim Mahoney,Tiffany Limos,-1.0689292103657617,30,3
592,Martijn Spierenburg,Arielle Dombasle,23.486132973944986,150,5
593,Robert Westerholt,Arielle Dombasle,23.486132973944986,150,5
594,Ruud Jolie,Arielle Dombasle,23.486132973944986,150,5
595,Sharon den Adel,Arielle Dombasle,23.486132973944986,150,5
596,Stephen van Haestregt,Arielle Dombasle,23.486132973944986,150,5
597,Natalia,Arielle Dombasle,23.486132973944986,150,4
598,Måns Nathanaelson,Mikael Persbrandt,0.08806497856993488,10,1
599,Alina Freund,Pilar Bardem,-1.0155733449443922,7,1
600,Captain Raju,Jagathy Sreekumar,0.4559444197413772,11,1
601,Francesca Derosa,Francesca Derosa,0.8238238609128196,12,1
602,Lucila Solá,Lucila Solá,2.6632210667700313,17,1
603,Mr. Os,Mr. Os,2.6632210667700313,17,1
604,Fad Bocey,Fad Bocey,1.9274621844271465,15,1
605,Narenqimuge,Narenqimuge,-1.7513322272872769,5,1
606,Rainer Grenkowitz,Jutta Speidel,0.08806497856993488,10,1
607,Sophie Wepper,Sophie Wepper,5.238377154970127,24,1
608,Henrik Möller,Henrik Möller,-1.3834527861158346,6,1
609,Martin Jirhamn,Henrik Möller,-1.3834527861158346,6,1
610,Tara Clark,Erin R. Ryan,0.8238238609128196,12,1
611,Alia Gabrielle Eckhardt,Henrique Couto,2.295341625598589,16,1
612,Angela Wesselman-Pierce,Ariel Schulman,0.8238238609128196,12,1
613,Masato,Masato,2.6632210667700313,17,1
614,Mark Cheng,Mark Cheng,1.9274621844271465,15,1
615,Sachie Hirai,Mayuka Nomura,1.1917033020842618,13,2
616,Yasuaki Takumi,Mayuka Nomura,1.1917033020842618,13,2
617,Taiko Katono,Yu Inaba,0.4559444197413772,11,1
618,Hiromasa Hirosue,Hiromasa Hirosue,1.1917033020842618,13,1
619,Izumi Takahashi,Hiromasa Hirosue,1.1917033020842618,13,2
620,Mankichi Maeda,Momose Emiru,-0.6476939037729498,8,1
621,Taisaku Akino,Taisaku Akino,7.813533243170223,31,1
622,Mika Kanai,Keiko Toda,-1.3834527861158346,6,1
623,Tomohisa Yuge,Tomohisa Yuge,-0.27981446260150744,9,1
624,Yo Hitoto,Yo Hitoto,3.0311005079414737,18,1
625,Gigi Leong,Ken Chu,1.9274621844271465,15,2
626,Antônio Pedro,Antônio Pedro,-1.0155733449443922,7,1
627,Lia Carvalho,Lia Carvalho,0.4559444197413772,11,1
628,Sara Butler,Sara Butler,0.4559444197413772,11,1
629,Jim Ross,Jim Ross,13.6996043019133,47,1
630,Aki Asakura,Aki Asakura,1.1917033020842618,13,1
631,Izumi Okamura,Izumi Okamura,0.08806497856993488,10,1
632,Jonathan Sawdon,Jonathan Sawdon,0.08806497856993488,10,1
633,Stanley Hope,Jonathan Sawdon,0.08806497856993488,10,2
634,Mikhail Zhigalov,Mikhail Zhigalov,2.295341625598589,16,1
635,Samuel Edward-Cook,Samuel Edward-Cook,0.8238238609128196,12,1
636,Diana Porter,Izzy Lee,-0.6476939037729498,8,1
637,Izzy Lee,Izzy Lee,-0.6476939037729498,8,1
638,Chris Ross,Chris Ross,0.4559444197413772,11,1
639,Jennifer Lauren Grant,Joshua Park,-0.6476939037729498,8,1
640,Joshua Park,Joshua Park,-0.6476939037729498,8,1
641,Kendall Ryan Sanders,Kendall Ryan Sanders,4.134738831455801,21,1
642,Andrew Hankinson,Andrew Hankinson,8.91717156668455,34,1
643,Chung Yiu-Nam,Mark Lee,0.08806497856993488,10,1
644,Nora Ephron,Nora Ephron,-1.3834527861158346,6,1
645,Álvaro Morte,Álvaro Morte,-1.7513322272872769,5,1
646,Allan Sagué Álvarez,Modesto Lacen,13.720611262648664,185,5
647,David Ortiz Angleró,Modesto Lacen,13.720611262648664,185,4
648,David Smith,David Smith,8.91717156668455,34,1
649,Brett Driver,Lou Ferrigno Jr.,17.55317227881592,89,2
650,Jake Watson,Lou Ferrigno Jr.,17.55317227881592,89,2
651,Wren Weichman,Lou Ferrigno Jr.,17.55317227881592,89,3
652,Billy Walsh,Billy Walsh,-0.6476939037729498,8,1
653,Richard Gabai,Richard Gabai,6.342015478484454,27,1
654,Jett Bryant,Shane Morton,-1.0155733449443922,7,1
655,Paul McComiskey,Shane Morton,-1.0155733449443922,7,1
656,Shane Morton,Shane Morton,-1.0155733449443922,7,1
657,Russell Geoffrey Banks,Russell Geoffrey Banks,4.134738831455801,21,1
658,Don Wood,Angus Scrimm,-1.0155733449443922,7,1
659,Stacey Miller,James Franco,0.08806497856993488,10,1
660,Lori Singer,Lori Singer,4.134738831455801,21,1
661,G. Edward Griffin,G. Edward Griffin,-0.6476939037729498,8,1
662,Tan Chui Mui,Tan Chui Mui,-0.27981446260150744,9,1
663,Koe Yeet,Koe Yeet,3.398979949112916,19,1
664,Chua Thien See,Chua Thien See,2.6632210667700313,17,1
665,Victoria Redstall,Victoria Redstall,-0.6476939037729498,8,1
666,Wayne Adam Ford,Monique Parent,54.67393122275088,169,3
667,Michelle Reis,Michelle Reis,-1.3834527861158346,6,1
668,Scott Crow,Scott Crow,-1.7513322272872769,5,1
669,Niko Novak,Marko Mandić,5.542926855776221,44,3
670,Oliver Sauer,Oliver Sauer,-1.3834527861158346,6,1
671,Andrei Bilanov,Andrei Bilanov,2.6632210667700313,17,1
672,Geert Hunaerts,Michael Pas,-1.0155733449443922,7,1
673,Janice Karman,"Ross Bagdasarian, Jr.",-1.7513322272872769,5,1
674,"Ross Bagdasarian, Jr.","Ross Bagdasarian, Jr.",-1.7513322272872769,5,1
675,Nicole Sterling,Nicole Sterling,6.342015478484454,27,1
676,James Cullen Bressack,James Cullen Bressack,6.342015478484454,27,1
677,Shannon Leto,Jared Leto,-1.3834527861158346,6,1
678,Tomo Miličević,Jared Leto,-1.3834527861158346,6,1
679,Spencer Drever,Spencer Drever,4.870497713798685,23,1
680,Heidi Foland,Luke Perry,61.87913819599324,634,5
681,Timothy Dodson,Michelle Courvais,-0.11251879272946003,58,5
682,David Anthony Higgins,Jim Duggan,11.124448213713205,40,2
683,Bill Cassinelli,Bill Cassinelli,-1.3834527861158346,6,1
684,Julia Campbell,Julia Campbell,2.295341625598589,16,1
685,Jason Liquori,Joel D. Wynkoop,-1.0155733449443922,7,1
686,Kevin White,Debbie Rochon,-0.6476939037729498,8,1
687,Melissa Morse,Joel D. Wynkoop,-1.0155733449443922,7,1
688,Darcey Vanderhoef,Brinke Stevens,-0.27981446260150744,9,1
689,Raybon Kan,Jemaine Clement,3.398979949112916,19,1
690,Cameron Stevens,Cameron Stevens,2.6632210667700313,17,1
691,Kevin Stevens,Cameron Stevens,2.6632210667700313,17,2
692,Chris Broderick,Dave Mustaine,-1.3834527861158346,6,1
693,Shawn Drover,Dave Mustaine,-1.3834527861158346,6,1
694,Brandon Johnson,Brandon Johnson,0.08806497856993488,10,1
695,Dixie Jacobs,David C. Hayes,4.026806278780487,69,4
696,Jay Chandrasekhar,Jay Chandrasekhar,-0.6476939037729498,8,1
697,Erik Stolhanske,Jay Chandrasekhar,-0.6476939037729498,8,1
698,Babu Namboothiri,Babu Namboothiri,1.1917033020842618,13,1
699,Sashi Kumar,Sashi Kumar,-0.27981446260150744,9,1
700,Sophie Prégent,Sophie Prégent,0.08806497856993488,10,1
701,Benoît Gourley,Pascal Sellem,-1.3834527861158346,6,1
702,Rani Bheemuck,Pascal Sellem,-1.3834527861158346,6,1
703,Joan Bishop,Lori Singer,4.134738831455801,21,2
704,Kevin Carbone,Lori Singer,4.134738831455801,21,2
705,Paul Appelbaum,Lori Singer,4.134738831455801,21,2
706,Mil Máscaras,Mil Máscaras,8.549292125513109,33,1
707,Dwight Kemper,Michelle Courvais,-0.11251879272946003,58,5
708,Brett Hicks-Maitland,Brett Hicks-Maitland,0.08806497856993488,10,1
709,Don Michael Paul,Don Michael Paul,0.4559444197413772,11,1
710,Bruce Straley,Neil Druckmann,-1.3834527861158346,6,1
711,Neil Druckmann,Neil Druckmann,-1.3834527861158346,6,1
712,Madeleine Arthur,Madeleine Arthur,3.7668593902843583,20,1
713,Des Delgadillo,Jim Ross,13.6996043019133,47,2
714,Rudy Chincilla,Jim Ross,13.6996043019133,47,2
715,David Cash,Terry Brunk,8.91717156668455,34,2
716,Cameron Zink,Graham Greene,18.427066426632575,192,5
717,Alex Barnett,Alex Barnett,-1.3834527861158346,6,1
718,Bea Garcia,Bea Garcia,-0.6476939037729498,8,1
719,Erika Mota,Rui de Sá,-1.3834527861158346,6,1
720,Jorge Mourato,Rui de Sá,-1.3834527861158346,6,1
721,Rui de Sá,Rui de Sá,-1.3834527861158346,6,1
722,Pops Fernandez,Pops Fernandez,6.709894919655897,28,1
723,Rex Weyler,Rob Stewart,12.542239883565344,64,3
724,Sanming Han,Zhao Tao,-1.0155733449443922,7,1
725,Jing Dong Liang,Jing Dong Liang,-1.0155733449443922,7,1
726,Zhou Yun,Zhou Yun,-1.0155733449443922,7,1
727,April Flowers,April Flowers,6.342015478484454,27,1
728,Carlos Moreno Jr.,Carlos Moreno Jr.,10.020809890198878,37,1
729,Tylene Buck,Tylene Buck,9.652930449027435,36,1
730,Jimmy Hibbert,Nigel Pilkington,-1.3834527861158346,6,1
731,Boonsri Yindee,ชูติมา วันดึก,-1.3834527861158346,6,1
732,ชูติมา วันดึก,ชูติมา วันดึก,-1.3834527861158346,6,1
733,Antonio Inoki,Antonio Inoki,8.91717156668455,34,1
734,Erika Pluhar,Erika Pluhar,0.4559444197413772,11,1
735,Marlon Wessel,Jimi Blue Ochsenknecht,-1.0155733449443922,7,1
736,Christian Bütterhoff,Christian Bütterhoff,0.4559444197413772,11,1
737,Erwin Feldkamp,Erwin Feldkamp,0.4559444197413772,11,1
738,Fernando Padilla,Beverly Lynne,-1.0155733449443922,7,1
739,Lizzy Borden,Beverly Lynne,-1.0155733449443922,7,1
740,Kirsten Russell,Kirsten Russell,-1.7513322272872769,5,1
741,Ron Blair,Tom Petty,-0.6476939037729498,8,1
742,Pold Gastello,Pold Gastello,-1.3834527861158346,6,1
743,Glauce Rocha,Paulo Autran,0.08806497856993488,10,1
744,Norma Bengell,Norma Bengell,-0.6476939037729498,8,1
745,Juliette Bennett,Juliette Bennett,2.295341625598589,16,1
746,Ruth de Souza,Ruth de Souza,-1.3834527861158346,6,1
747,Indraja,Indraja,0.8238238609128196,12,1
748,Johannes Björk,Tanja Lorentzon,-1.49237261722384,21,3
749,Magnus Börjeson,Tanja Lorentzon,-1.49237261722384,21,3
750,Marcus Haraldsson Boij,Tanja Lorentzon,-1.49237261722384,21,3
751,Fredrik Myhr,Mikael Persbrandt,31.74073212776183,243,5
752,Alexia Moore,Alexia Moore,1.1917033020842618,13,1
753,Molly Heartbreaker,Darian Caine,1.1917033020842618,13,1
754,Lyne Renee,Michael Bowen,-1.0155733449443922,7,1
755,Andrei Arlovski,Jean-Claude Van Damme,0.4559444197413772,11,1
756,Rebecca Taylor,David Simmons,1.1917033020842618,13,1
757,Pete Willis,Pete Willis,0.08806497856993488,10,1
758,Brandon Ray Olive,Brandon Ray Olive,0.08806497856993488,10,1
759,Colin Dunne,Dennis Hopper,45.292984356026,462,5
760,Mark Vieira,Mark Vieira,0.4559444197413772,11,1
761,Eric Lax,Drew Casper,0.4559444197413772,11,1
762,Lincoln Hurst,Drew Casper,0.4559444197413772,11,1
763,Slick Rick,Slick Rick,-1.0155733449443922,7,1
764,Thomas Rocco Hansen,Beanie Sigel,0.11631343264825844,34,3
765,Samuel Z. Arkoff,Samuel Z. Arkoff,-1.0155733449443922,7,1
766,Byron Thames,James Vallo,0.08806497856993488,10,1
767,Kazuyoshi Kushida,Kazuyoshi Kushida,-0.6476939037729498,8,1
768,Kiki,Kazuyoshi Kushida,-0.6476939037729498,8,1
769,Sheri Lynn,Debbie Rochon,-1.0155733449443922,7,1
770,Karen Tong,Karen Tong,4.870497713798685,23,1
771,Mason McNulty,Jesse Janzen,-1.9162719992418968,40,4
772,Maylen Calienes,Jesse Janzen,-1.9162719992418968,40,3
773,Valenzia Algarin,Jesse Janzen,-1.9162719992418968,40,3
774,Wesley Strick,Wesley Strick,7.813533243170223,31,1
775,Francesco Papasergio,Sophie Wu,-0.6461028525281167,50,4
776,Pio Amato,Sophie Wu,-0.6461028525281167,50,4
777,Johan Reuter,Johan Reuter,1.5595827432557041,14,1
778,Alberto Gazale,Alberto Gazale,5.60625659614157,25,1
779,Richard Suart,Yvonne Howard,0.4559444197413772,11,2
780,Yvonne Howard,Yvonne Howard,0.4559444197413772,11,1
781,Wayne Federman,Maria Bamford,-2.119211668458719,4,1
782,Matthew E. Prochazka,North Roberts,-1.0155733449443922,7,1
